tick;adc
411.000000;192.830521
412.000000;192.515335
413.000000;193.687927
414.000000;194.863556
415.000000;192.858429
416.000000;188.706238
417.000000;188.293503
418.000000;190.449203
419.000000;193.251999
420.000000;195.155945
421.000000;195.057205
422.000000;193.825760
423.000000;192.498077
424.000000;192.283936
425.000000;192.183487
426.000000;191.159500
427.000000;191.150162
428.000000;191.842529
429.000000;192.672348
430.000000;194.220596
431.000000;194.703110
432.000000;193.951584
433.000000;193.298111
434.000000;192.719635
435.000000;191.657394
436.000000;190.708878
437.000000;192.187927
438.000000;196.430222
439.000000;196.861221
440.000000;197.129486
441.000000;198.056122
442.000000;196.903336
443.000000;194.833328
444.000000;194.386551
445.000000;195.804901
446.000000;196.290756
447.000000;195.596344
448.000000;194.734772
449.000000;194.099304
450.000000;193.666534
451.000000;190.444824
452.000000;178.888199
453.000000;186.058014
454.000000;194.539398
455.000000;198.433746
456.000000;201.985504
457.000000;206.082733
458.000000;210.283234
459.000000;213.967377
460.000000;216.999008
461.000000;219.764664
462.000000;223.538666
463.000000;228.581100
464.000000;233.807053
465.000000;239.426651
466.000000;244.725204
467.000000;249.319305
468.000000;254.768738
469.000000;260.834778
470.000000;266.253967
471.000000;269.811768
472.000000;272.641144
473.000000;280.020508
474.000000;291.817352
475.000000;297.365631
476.000000;302.699921
477.000000;309.134216
478.000000;316.168030
479.000000;323.091461
480.000000;329.183228
481.000000;334.447662
482.000000;339.964417
483.000000;346.944702
484.000000;354.673920
485.000000;362.075989
486.000000;368.492493
487.000000;374.332977
488.000000;380.407745
489.000000;386.870972
490.000000;394.442749
491.000000;402.582336
492.000000;410.534943
493.000000;419.058350
494.000000;427.441620
495.000000;434.399323
496.000000;441.160431
497.000000;447.282532
498.000000;453.032227
499.000000;459.208130
500.000000;465.427582
501.000000;472.310242
502.000000;479.634094
503.000000;487.307831
504.000000;496.157043
505.000000;505.944183
506.000000;511.921814
507.000000;515.988892
508.000000;520.602539
509.000000;525.549011
510.000000;530.385925
511.000000;534.577393
512.000000;541.289368
513.000000;549.674438
514.000000;558.586121
515.000000;567.086060
516.000000;575.426514
517.000000;583.575806
518.000000;591.761536
519.000000;599.361755
520.000000;605.272278
521.000000;610.373047
522.000000;615.049927
523.000000;621.195129
524.000000;628.308655
525.000000;635.090271
526.000000;642.407471
527.000000;650.600281
528.000000;659.766968
529.000000;668.524292
530.000000;676.283020
531.000000;683.528870
532.000000;690.813782
533.000000;698.178833
534.000000;705.655579
535.000000;714.072632
536.000000;724.646606
537.000000;734.026184
538.000000;740.805298
539.000000;746.333862
540.000000;754.168152
541.000000;763.554688
542.000000;770.765625
543.000000;776.290466
544.000000;784.656982
545.000000;793.986450
546.000000;802.803528
547.000000;812.085205
548.000000;820.317810
549.000000;827.159668
550.000000;833.332581
551.000000;840.064575
552.000000;847.749084
553.000000;855.761108
554.000000;863.204041
555.000000;870.533813
556.000000;879.630920
557.000000;889.596924
558.000000;897.602234
559.000000;904.589417
560.000000;912.150330
561.000000;917.491089
562.000000;919.477234
563.000000;925.850952
564.000000;934.198242
565.000000;942.088257
566.000000;950.240723
567.000000;958.599548
568.000000;966.425903
569.000000;973.799438
570.000000;981.061829
571.000000;988.278809
572.000000;995.542236
573.000000;1002.778809
574.000000;1011.108765
575.000000;1020.613281
576.000000;1028.985962
577.000000;1036.525024
578.000000;1043.996826
579.000000;1051.154663
580.000000;1057.867554
581.000000;1065.134644
582.000000;1073.756348
583.000000;1082.487061
584.000000;1089.858521
585.000000;1096.786011
586.000000;1105.167480
587.000000;1114.048218
588.000000;1122.547852
589.000000;1133.407471
590.000000;1151.380981
591.000000;1159.185669
592.000000;1162.092529
593.000000;1167.743164
594.000000;1174.948730
595.000000;1182.325806
596.000000;1189.687866
597.000000;1196.460938
598.000000;1204.299683
599.000000;1216.978149
600.000000;1226.979492
601.000000;1235.450562
602.000000;1244.487793
603.000000;1253.402832
604.000000;1261.652710
605.000000;1269.700439
606.000000;1277.516602
607.000000;1285.382446
608.000000;1289.681641
609.000000;1276.947998
610.000000;1293.172852
611.000000;1310.726074
612.000000;1322.587646
613.000000;1332.374023
614.000000;1340.478027
615.000000;1347.745361
616.000000;1353.938477
617.000000;1359.720459
618.000000;1367.916748
619.000000;1378.425537
620.000000;1387.617920
621.000000;1395.724121
622.000000;1403.274048
623.000000;1409.722290
624.000000;1416.381714
625.000000;1424.343018
626.000000;1433.713989
627.000000;1444.416260
628.000000;1455.302612
629.000000;1460.903076
630.000000;1465.725464
631.000000;1471.985596
632.000000;1478.790649
633.000000;1486.502686
634.000000;1495.497314
635.000000;1503.899780
636.000000;1510.806763
637.000000;1516.198242
638.000000;1522.462769
639.000000;1530.361328
640.000000;1537.847900
641.000000;1545.220581
642.000000;1552.509033
643.000000;1558.980591
644.000000;1565.411011
645.000000;1573.329834
646.000000;1582.510986
647.000000;1590.006348
648.000000;1596.289917
649.000000;1603.553101
650.000000;1611.803345
651.000000;1620.710693
652.000000;1629.151733
653.000000;1632.611450
654.000000;1616.820068
655.000000;1618.647705
656.000000;1639.581909
657.000000;1656.385620
658.000000;1669.388306
659.000000;1680.232422
660.000000;1689.299805
661.000000;1699.118652
662.000000;1711.016357
663.000000;1725.409912
664.000000;1725.083618
665.000000;1728.033569
666.000000;1734.218994
667.000000;1741.463501
668.000000;1746.792236
669.000000;1752.316406
670.000000;1767.382324
671.000000;1777.772705
672.000000;1784.909546
673.000000;1792.357056
674.000000;1800.877441
675.000000;1808.898682
676.000000;1815.883423
677.000000;1824.205688
678.000000;1832.297241
679.000000;1840.485107
680.000000;1848.321533
681.000000;1855.954712
682.000000;1864.029785
683.000000;1871.407349
684.000000;1877.640259
685.000000;1884.113525
686.000000;1891.694824
687.000000;1899.563110
688.000000;1906.603638
689.000000;1913.535767
690.000000;1918.986328
691.000000;1921.644775
692.000000;1930.551758
693.000000;1940.499390
694.000000;1948.911377
695.000000;1957.317505
696.000000;1965.295166
697.000000;1971.918579
698.000000;1980.094116
699.000000;1989.283203
700.000000;1992.332886
701.000000;1974.006958
702.000000;1986.589722
703.000000;2005.116699
704.000000;2016.597046
705.000000;2026.221436
706.000000;2034.585205
707.000000;2041.736572
708.000000;2047.370117
709.000000;2051.005371
710.000000;2059.471436
711.000000;2070.031494
712.000000;2079.803467
713.000000;2088.830322
714.000000;2099.467773
715.000000;2119.673340
716.000000;2129.556396
717.000000;2135.439209
718.000000;2142.447998
719.000000;2152.105957
720.000000;2159.174561
721.000000;2164.426758
722.000000;2170.329346
723.000000;2177.369629
724.000000;2184.074219
725.000000;2188.978271
726.000000;2195.642090
727.000000;2204.342041
728.000000;2213.769531
729.000000;2222.954590
730.000000;2232.214600
731.000000;2240.055420
732.000000;2242.443604
733.000000;2250.076660
734.000000;2261.439209
735.000000;2276.922363
736.000000;2286.654541
737.000000;2291.637207
738.000000;2295.270508
739.000000;2302.255371
740.000000;2309.470459
741.000000;2316.223389
742.000000;2323.747314
743.000000;2331.710938
744.000000;2339.669922
745.000000;2347.853516
746.000000;2356.218018
747.000000;2364.255371
748.000000;2371.896973
749.000000;2379.404541
750.000000;2389.250244
751.000000;2405.462402
752.000000;2414.425293
753.000000;2421.110107
754.000000;2433.397949
755.000000;2442.803955
756.000000;2448.269043
757.000000;2452.452637
758.000000;2457.545898
759.000000;2463.250488
760.000000;2470.776611
761.000000;2479.509766
762.000000;2488.695068
763.000000;2497.581055
764.000000;2505.462158
765.000000;2513.288818
766.000000;2521.626465
767.000000;2529.122314
768.000000;2535.699951
769.000000;2542.679199
770.000000;2550.290039
771.000000;2554.824951
772.000000;2540.197266
773.000000;2544.898438
774.000000;2561.107178
775.000000;2578.006348
776.000000;2589.080566
777.000000;2597.027344
778.000000;2603.417969
779.000000;2608.828125
780.000000;2614.363770
781.000000;2621.019775
782.000000;2629.565674
783.000000;2638.261475
784.000000;2645.784912
785.000000;2653.568848
786.000000;2662.439697
787.000000;2671.413330
788.000000;2678.598145
789.000000;2687.120361
790.000000;2699.258545
791.000000;2705.876221
792.000000;2706.295898
793.000000;2709.572754
794.000000;2715.661377
795.000000;2723.117432
796.000000;2730.923584
797.000000;2739.118164
798.000000;2750.827393
799.000000;2782.475098
800.000000;2791.204102
801.000000;2789.269043
802.000000;2789.139160
803.000000;2794.513916
804.000000;2801.020752
805.000000;2806.526855
806.000000;2812.997070
807.000000;2822.331543
808.000000;2831.431396
809.000000;2837.442627
810.000000;2844.218506
811.000000;2852.386719
812.000000;2860.430420
813.000000;2865.724854
814.000000;2864.544189
815.000000;2873.025146
816.000000;2883.752930
817.000000;2892.142822
818.000000;2899.452881
819.000000;2908.918701
820.000000;2918.220947
821.000000;2925.637207
822.000000;2932.253418
823.000000;2940.027100
824.000000;2948.097168
825.000000;2954.929932
826.000000;2961.147217
827.000000;2968.325928
828.000000;2976.811768
829.000000;2985.801514
830.000000;2994.373535
831.000000;3002.503174
832.000000;3010.871826
833.000000;3019.730225
834.000000;3029.346924
835.000000;3037.845459
836.000000;3044.238037
837.000000;3050.876709
838.000000;3059.500488
839.000000;3069.632568
840.000000;3078.302246
841.000000;3084.626709
842.000000;3089.639404
843.000000;3093.945801
844.000000;3101.396973
845.000000;3109.779297
846.000000;3117.127197
847.000000;3125.873291
848.000000;3135.764404
849.000000;3144.207764
850.000000;3151.394775
851.000000;3158.265137
852.000000;3166.357422
853.000000;3176.944092
854.000000;3186.473877
855.000000;3194.653320
856.000000;3201.982178
857.000000;3208.618896
858.000000;3215.436279
859.000000;3222.008789
860.000000;3228.275146
861.000000;3234.599609
862.000000;3238.771484
863.000000;3238.781982
864.000000;3247.946289
865.000000;3260.790771
866.000000;3271.561279
867.000000;3281.347168
868.000000;3291.519775
869.000000;3300.506592
870.000000;3308.128906
871.000000;3315.781494
872.000000;3323.471924
873.000000;3330.984375
874.000000;3338.892578
875.000000;3347.129150
876.000000;3355.129395
877.000000;3362.454346
878.000000;3369.505615
879.000000;3376.915039
880.000000;3384.833984
881.000000;3390.702881
882.000000;3389.402344
883.000000;3398.488037
884.000000;3411.487061
885.000000;3421.452637
886.000000;3430.136475
887.000000;3439.855957
888.000000;3449.430420
889.000000;3458.354248
890.000000;3467.502197
891.000000;3475.268311
892.000000;3481.782959
893.000000;3488.110596
894.000000;3495.450195
895.000000;3503.922363
896.000000;3512.974609
897.000000;3522.295898
898.000000;3531.006592
899.000000;3539.068848
900.000000;3547.482178
901.000000;3556.177734
902.000000;3564.808105
903.000000;3572.604736
904.000000;3580.317871
905.000000;3589.091309
906.000000;3596.955078
907.000000;3603.689453
908.000000;3611.254150
909.000000;3620.833252
910.000000;3630.832275
911.000000;3639.974609
912.000000;3648.468750
913.000000;3656.979980
914.000000;3665.486328
915.000000;3670.788818
916.000000;3667.253418
917.000000;3679.621338
918.000000;3694.122803
